First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Jazz dance_off,Count_Script writing_off,Count_Film making_off,Count_Fitness & Excercise_off,Count_Video editing_off,Count_Landscape photography_off,Count_Pedicure & Manicure_off,Count_Visual effects_off,Count_Pet grooming_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Motion graphics_off,Count_Graphic design_off,Count_Photo editing_off,Count_Camera handling_off,Count_Hair care_off,Count_Pet training_off,Count_Print making_off,Count_Poetry writing_off,Count_Portrait photography_off,Count_Meal planning_off,Count_Image processing_off,Count_Ballroom dance_off,Count_Make-up_off,Count_Social Media_off,Count_Play writing_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Adrien,adrien.tarhan@t-online.de,26,Male,Local or Remote,52.556924165950754,13.53339644657808,Germany,Berlin,"['Turkish', 'Polish', 'Spanish']",Within a Week,Within a week,Expert,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Health', 'Agriculture']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,6.0,,,,,,,,,,,,,,Neutral or Average,Very Satisfied,Dissatisfied,Neutral or Average,Neutral or Average,Active User,0
Jack,jack.szabla@web.de,29,Male,Local or Remote,52.665011588719295,13.40963062184214,Germany,Berlin,"['Russian', 'Spanish', 'English']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Expert,Novice,,,,,,,,,,Intermediate,Beginner,Expert,Intermediate,Novice,,,,,,,,,,,,,,,,,"['Food', 'Language']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,,,,,,,,10.0,,,,,,,Dissatisfied,Neutral or Average,Neutral or Average,Satisfied,Neutral or Average,Occasional User,1
Simone,simone.rosmini@hotmail.com,27,Male,Remote Only,52.420660036318175,13.401887650293451,Germany,Berlin,"['Bengali', 'Russian']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Expert,Intermediate,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,,,,,,,,,,16.0,,,,,Satisfied,Neutral or Average,Neutral or Average,Satisfied,Satisfied,Occasional User,1
Lutfi,lutfi.carneiro@mail.com,24,Prefer not to say,Local or Remote,52.5036232570869,13.502777387762018,Germany,Berlin,"['Ukrainian', 'Turkish']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Health'],0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,,,,,,,,,5.0,,,,,,Very Satisfied,Dissatisfied,Neutral or Average,Dissatisfied,Neutral or Average,Active User,0
Luciana,luciana.guillou@unitybox.de,28,Diverse,Local Only,52.55987476398559,13.499176932731512,Germany,Berlin,"['Punjabi', 'Spanish', 'Russian']",Yesterday,Within a week,Expert,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Agriculture'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,8.0,,,,,,,,,,,,,,Neutral or Average,Neutral or Average,Very Dissatisfied,Dissatisfied,Very Dissatisfied,Active User,0
Denise,denise.samson@gmail.com,28,Female,Local or Remote,52.40850035366705,13.63040482894672,Germany,Berlin,"['Portuguese', 'Turkish', 'Romanian']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Intermediate,Novice,Expert,Advanced,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Health', 'Language']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,8.0,,,,,,,Neutral or Average,Dissatisfied,Very Satisfied,Dissatisfied,Neutral or Average,Occasional User,0
Camila,camila.pietrangeli@arcor.de,25,Male,Local Only,52.35744032981194,13.631475556570328,Germany,Berlin,"['Punjabi', 'Spanish', 'Mandarin Chinese']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Expert,Advanced,Beginner,,,,,,,,,,,,Expert,Novice,Novice,Novice,Novice,"['Food', 'Video']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,,,,,,,12.0,Neutral or Average,Dissatisfied,Neutral or Average,Very Dissatisfied,Neutral or Average,Occasional User,1
Kamil,kamil.łągiewka@yahoo.com,25,Female,Remote Only,52.67164156530251,13.645833816063334,Germany,Berlin,"['Arabic', 'Italian', 'Mandarin Chinese', 'Portuguese', 'Romanian']",Recently,Within a month,Beginner,Advanced,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Expert,Beginner,Expert,Beginner,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Health', 'Agriculture']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,,,,,,,,,,16.0,,,,,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,Occasional User,1
Piergiuseppe,piergiuseppe.moura@hotmail.com,26,Male,Local or Remote,52.37525940170078,13.698681443092092,Germany,Berlin,"['Bengali', 'Russian', 'Turkish', 'Italian']",Within a Week,Within a week,Beginner,Beginner,Intermediate,,,,,,,,,,,,,,,,,Advanced,Beginner,Novice,Novice,Intermediate,Novice,Intermediate,Novice,Novice,Expert,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Agriculture', 'Writing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.0,,,,,,,12.0,,,,,,,,Satisfied,Very Satisfied,Very Satisfied,Satisfied,Neutral or Average,Swapper,1
Adila,adila.barberini@mail.com,25,Female,Remote Only,52.55396176289201,13.409434129229323,Germany,Berlin,"['English', 'Russian']",Recently,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,,,,,,,Expert,Advanced,Expert,Novice,Intermediate,,,,,,,,,,,,,,,,,"['Food', 'Health']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,6.0,,,,Dissatisfied,Dissatisfied,Very Satisfied,Neutral or Average,Dissatisfied,Active User,0
Mauro,mauro.sezgin@t-online.de,28,Female,Remote Only,52.41176490714188,13.72861085528614,Germany,Berlin,"['Portuguese', 'English', 'Punjabi', 'French']",Within a Week,Within a week,,,,,,Novice,Expert,Novice,Novice,Expert,,,,,Novice,Novice,Novice,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Advanced,Beginner,Novice,,,,,,,,,,,,,,,,,"['Food', 'Art', 'Dance']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,,,,,,,,8.0,,,,Very Satisfied,Very Satisfied,Dissatisfied,Very Dissatisfied,Dissatisfied,Active User,0
Jelena,jelena.şensoy@icloud.com,24,Female,Remote Only,52.51474140283951,13.17525889542726,Germany,Berlin,['Russian'],Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Health'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,11.0,,,,,,Neutral or Average,Neutral or Average,Neutral or Average,Very Satisfied,Neutral or Average,Swapper,1
Antonietta,antonietta.treccani@freenet.de,25,Female,Remote Only,52.49943354127753,13.664753203713133,Germany,Berlin,"['Italian', 'Japanese', 'Turkish', 'Romanian']",Today,Within 24 hours,,,,,,Novice,Advanced,Novice,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Advanced,Expert,Advanced,Novice,,,,,,"['Photo', 'Art']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,1.0,,Satisfied,Neutral or Average,Satisfied,Dissatisfied,Very Satisfied,Active User,0
Madalena,madalena.ward@gmail.com,29,Female,Local or Remote,52.42969203761989,13.335453513952933,Germany,Berlin,"['English', 'Punjabi', 'Italian', 'Russian', 'Spanish']",Within a Week,Within 24 hours,,,,,,,,,,,,,,,Expert,Intermediate,Novice,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,,,,,8.0,,,,,,,,,,Very Satisfied,Neutral or Average,Very Dissatisfied,Very Satisfied,Neutral or Average,Active User,0
Ennio,ennio.cerdán@unitybox.de,27,Female,Remote Only,52.62334482933526,13.637028759680652,Germany,Berlin,"['Hindi', 'Ukrainian']",Today,Within a week,,,,,,,,,,,,,,,Expert,Beginner,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,10.0,,,,,,,,,,Neutral or Average,Very Dissatisfied,Very Dissatisfied,Neutral or Average,Neutral or Average,Swapper,1
Laura,laura.bello@hotmail.com,29,Female,Local Only,52.51795225519464,13.222009325252188,Germany,Berlin,['Hindi'],Within a Week,Within a month,,,,,,,,,,,Novice,Expert,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Novice,Beginner,Novice,Novice,Beginner,Intermediate,Beginner,,,,,,,,,,,,"['Beauty', 'Food', 'Technology']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,8.0,,,,,,,,,,,Neutral or Average,Dissatisfied,Neutral or Average,Dissatisfied,Neutral or Average,Occasional User,0
Alberto,alberto.angulo@freenet.de,26,Male,Remote Only,52.60486159455185,13.479753054101936,Germany,Berlin,"['German', 'Turkish', 'Romanian', 'Polish']",Within a Week,Within 24 hours,,,,,,,,,,,Novice,Novice,Expert,Advanced,Beginner,Intermediate,Novice,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Dance', 'Beauty']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,9.0,7.0,,,,9.0,,,,,,,,,,,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Neutral or Average,Active User,0
Piotr,piotr.murray@unitybox.de,30,Male,Remote Only,52.43146776478816,13.459197615220866,Germany,Berlin,"['Japanese', 'Spanish', 'German']",Yesterday,Within 24 hours,,,,,,,,,,,Novice,Novice,Expert,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,14.0,14.0,,,,14.0,,,,,,,,,,,Very Dissatisfied,Very Dissatisfied,Dissatisfied,Very Dissatisfied,Satisfied,Swapper,1
Marcella,marcella.vega@freenet.de,26,Female,Remote Only,52.42740623941393,13.438726391367886,Germany,Berlin,"['English', 'French']",Within a Week,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Beginner,Intermediate,Expert,['Video'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,11.0,13.0,,,,,,,,,,,,,,11.0,Satisfied,Neutral or Average,Neutral or Average,Very Satisfied,Very Satisfied,Occasional User,1
Renata,renata.barnes@outlook.com,27,Diverse,Remote Only,52.59998809176846,13.569594982949305,Germany,Berlin,"['Turkish', 'French', 'German', 'Portuguese', 'Bengali']",Within a Week,Within a week,Novice,Intermediate,Beginner,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Animal Care']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,Very Satisfied,Satisfied,Satisfied,Very Satisfied,Satisfied,Active User,0
Malena,malena.stroh@hotmail.com,27,Male,Remote Only,52.52573210360303,13.097619924699323,Germany,Berlin,['Arabic'],Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,Intermediate,Beginner,Beginner,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Expert,Intermediate,Advanced,Beginner,"['Music', 'Video']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,3.0,Very Satisfied,Satisfied,Satisfied,Very Dissatisfied,Very Satisfied,Active User,0
Marthe,marthe.szczypiór@hotmail.com,26,Female,Local or Remote,52.55790080162932,13.214838053909425,Germany,Berlin,"['German', 'Mandarin Chinese']",Recently,More than a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Intermediate,Beginner,Expert,Intermediate,,,,,,,,,,,,,,,,,['Food'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,10.0,,,,Dissatisfied,Neutral or Average,Neutral or Average,Very Satisfied,Neutral or Average,Inactive,1
Rafa,rafa.walker@aol.com,28,Male,Local or Remote,52.38638661063624,13.60506246196627,Germany,Berlin,"['French', 'Japanese']",Within a Week,Within a week,,,,,,,,,,,Beginner,Intermediate,Expert,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,3.0,,,,,,,,,,,Very Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Very Dissatisfied,Active User,0
Özinal,özinal.king@icloud.com,24,Female,Local or Remote,52.61138748955933,13.64667346096366,Germany,Berlin,"['English', 'Romanian', 'Spanish']",Within a Week,Within a week,,,,,,,,,,,Beginner,Novice,Advanced,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Advanced,Expert,Beginner,Beginner,,,,,,,Advanced,Novice,Advanced,Intermediate,Novice,"['Video', 'Beauty', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,Dissatisfied,Satisfied,Dissatisfied,Neutral or Average,Very Satisfied,Active User,0
