First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Social Media_off,Count_Make-up_off,Count_Video editing_off,Count_Film making_off,Count_Pedicure & Manicure_off,Count_Pet training_off,Count_Pet grooming_off,Count_Graphic design_off,Count_Image processing_off,Count_Fitness & Excercise_off,Count_Visual effects_off,Count_Camera handling_off,Count_Print making_off,Count_Hair care_off,Count_Play writing_off,Count_Portrait photography_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Photo editing_off,Count_Meal planning_off,Count_Landscape photography_off,Count_Jazz dance_off,Count_Ballroom dance_off,Count_Script writing_off,Count_Poetry writing_off,Count_Motion graphics_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Lilia,lilia.lübs@unitybox.de,27,Female,Local Only,52.3548619588496,13.206430065531777,Germany,Berlin,"['Ukrainian', 'Arabic', 'Romanian', 'Mandarin Chinese']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,Novice,Novice,Expert,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Beginner,Novice,Novice,Intermediate,Novice,Expert,Beginner,Beginner,Intermediate,,,,,,"['Technology', 'Music', 'Photo']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,7.0,,,,,,,,,Neutral or Average,Satisfied,Neutral or Average,Satisfied,Satisfied,Occasional User,0
Pierre,pierre.kasica@web.de,24,Male,Remote Only,52.53340800712608,13.1976512967898,Germany,Berlin,"['Hindi', 'English']",Within a Week,Within a month,,,,,,Beginner,Intermediate,Expert,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Advanced,Intermediate,Expert,,,,,,,,,,,,,,,,,"['Art', 'Food']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,,,,,,,,,,,11.0,,,,Satisfied,Very Satisfied,Very Satisfied,Neutral or Average,Very Satisfied,Occasional User,1
Céline,céline.nash@arcor.de,27,Male,Local or Remote,52.57743888541839,13.168727848401971,Germany,Berlin,['Russian'],Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Beginner,Novice,Intermediate,['Video'],1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,11.0,Satisfied,Neutral or Average,Satisfied,Very Satisfied,Very Satisfied,Swapper,1
Gilbert,gilbert.dupré@aol.com,29,Male,Remote Only,52.67404364731717,13.163018976477217,Germany,Berlin,"['Romanian', 'Punjabi', 'Ukrainian']",Within a Month,Within a week,Beginner,Beginner,Novice,,,Beginner,Novice,Beginner,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Novice,Beginner,Intermediate,"['Agriculture', 'Video', 'Art']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,,,,,,,,,,,,,,12.0,Satisfied,Very Satisfied,Very Satisfied,Satisfied,Dissatisfied,Occasional User,1
Anne,anne.mühle@1und1.de,25,Female,Local or Remote,52.35098085026651,13.45900424857634,Germany,Berlin,"['English', 'Punjabi', 'Hindi', 'Mandarin Chinese', 'Bengali']",Recently,Within a month,,,,,,Expert,Novice,Novice,Novice,Intermediate,Intermediate,Expert,Novice,Advanced,,,,,,Beginner,Intermediate,Expert,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Art', 'Music', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,16.0,,,,,,,,,,,,Very Satisfied,Very Dissatisfied,Satisfied,Satisfied,Neutral or Average,Occasional User,1
Romana,romana.dufour@web.de,27,Female,Local or Remote,52.503834617309344,13.414063264422769,Germany,Berlin,['Mandarin Chinese'],Over a Month Ago,Within a week,Intermediate,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Expert,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,,,,,,,,8.0,,,,,,,Neutral or Average,Very Dissatisfied,Dissatisfied,Very Satisfied,Satisfied,Inactive,0
Mattias,mattias.skinner@mail.com,24,Prefer not to say,Local Only,52.60049614010025,13.215150846175971,Germany,Berlin,"['Arabic', 'Portuguese', 'French']",Within a Week,Within 24 hours,,,,,,,,,,,Expert,Beginner,Beginner,Novice,,,,,,Intermediate,Beginner,Novice,Expert,Novice,Intermediate,Beginner,Intermediate,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Music', 'Writing', 'Beauty']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,8.0,,,,,,,,,Satisfied,Satisfied,Dissatisfied,Neutral or Average,Satisfied,Active User,0
Sibylla,sibylla.macedo@gmail.com,26,Male,Local or Remote,52.45628835168483,13.6565914458924,Germany,Berlin,"['Polish', 'French']",Within a Week,More than a month,,,,,,Beginner,Expert,Advanced,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,Advanced,Intermediate,,,,,,,,,,,,,,,,,,,,,,"['Art', 'Sports']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,,,12.0,,,,,,,,,,,,Satisfied,Very Satisfied,Neutral or Average,Satisfied,Neutral or Average,Inactive,1
Sehel,sehel.trentini@unitybox.de,28,Female,Remote Only,52.64079483898517,13.444778707750444,Germany,Berlin,"['Romanian', 'Bengali', 'Italian', 'Ukrainian', 'Spanish']",Yesterday,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Intermediate,Novice,Intermediate,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,,,,,,,10.0,,,,,,,,Very Satisfied,Dissatisfied,Neutral or Average,Satisfied,Very Dissatisfied,Occasional User,1
Istvan,istvan.meyer@aol.com,30,Female,Remote Only,52.38930630378345,13.65504405749123,Germany,Berlin,"['Polish', 'German']",Recently,Within a week,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Intermediate,Novice,,,,,,Novice,Novice,Beginner,Advanced,Novice,Expert,,,,,,,,,Intermediate,Beginner,Novice,Intermediate,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Sports', 'Dance']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,,,,,,,10.0,,,,,,,,Neutral or Average,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Satisfied,Swapper,1
Marine,marine.boezio@unitybox.de,24,Diverse,Local or Remote,52.408822945703136,13.202540444121146,Germany,Berlin,"['English', 'Mandarin Chinese', 'Bengali', 'Ukrainian', 'Portuguese']",Today,More than a month,,,,,,Intermediate,Novice,Expert,Intermediate,Expert,,,,,,,,,,Beginner,Beginner,Expert,Intermediate,Intermediate,,,,,,,,,,,,,,,Novice,Novice,Beginner,Intermediate,Intermediate,Expert,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Music', 'Art']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,5.0,,,,,,,,,,,,Neutral or Average,Dissatisfied,Satisfied,Very Satisfied,Dissatisfied,Inactive,0
François,françois.krause@yahoo.com,25,Female,Local or Remote,52.65554999874863,13.340712643922766,Germany,Berlin,"['French', 'Polish', 'Romanian', 'Italian']",Over a Month Ago,Within 24 hours,,,,,,,,,,,Novice,Beginner,Expert,Intermediate,Beginner,Beginner,Advanced,Beginner,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Dance', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,,5.0,,,,,,,,,,,Dissatisfied,Very Satisfied,Dissatisfied,Satisfied,Neutral or Average,Inactive,0
Karen,karen.fırat@hotmail.com,26,Female,Local or Remote,52.382875426934376,13.480194442675588,Germany,Berlin,"['Russian', 'Mandarin Chinese', 'Polish']",Within a Month,Within a week,,,,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Language', 'Animal Care']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,,,,,,,,13.0,,,,,,,Neutral or Average,Satisfied,Satisfied,Very Satisfied,Neutral or Average,Occasional User,1
Capucine,capucine.gordillo@outlook.com,23,Female,Local or Remote,52.51881725032383,13.461899114430798,Germany,Berlin,['Hindi'],Within a Week,More than a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Health'],0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,,,,,,,,,16.0,,,,,,Dissatisfied,Very Dissatisfied,Satisfied,Very Satisfied,Satisfied,Inactive,1
Dino,dino.horton@outlook.com,26,Male,Local or Remote,52.61356973311157,13.590322343185964,Germany,Berlin,"['English', 'German', 'Hindi']",Within a Month,Within a week,,,,,,,,,,,Novice,Novice,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,,,,7.0,,,,,,,,,,,Neutral or Average,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Occasional User,0
Artur,artur.giunti@protonmail.com,30,Prefer not to say,Local or Remote,52.568683390993264,13.420462582888051,Germany,Berlin,"['Bengali', 'Russian']",Within a Month,Within a week,,,,,,Expert,Novice,Novice,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Art'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,,,13.0,,,,,,,,,,,,Very Satisfied,Very Satisfied,Satisfied,Dissatisfied,Very Satisfied,Occasional User,1
Guy,guy.i̇nönü@outlook.com,27,Prefer not to say,Local or Remote,52.510029894683335,13.70545877508835,Germany,Berlin,"['Bengali', 'German', 'Hindi']",Yesterday,Within a week,,,,Expert,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Animal Care'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,10.0,,,,,,,,,,,,,Neutral or Average,Satisfied,Satisfied,Satisfied,Neutral or Average,Swapper,1
Océane,océane.bilir@arcor.de,26,Female,Local or Remote,52.60241338902146,13.753931529018082,Germany,Berlin,"['German', 'Japanese']",Within a Week,More than a month,,,,,,Expert,Advanced,Novice,Advanced,Beginner,,,,,Beginner,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Beginner,Novice,Novice,"['Art', 'Video', 'Dance']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,,,9.0,,,,,,,,,,,,Satisfied,Neutral or Average,Satisfied,Satisfied,Dissatisfied,Inactive,0
Flavia,flavia.thomas@unitybox.de,29,Diverse,Remote Only,52.44175405363282,13.478337581813015,Germany,Berlin,"['Hindi', 'German', 'Spanish']",Within a Week,Within a week,,,,Expert,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Animal Care'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,9.0,8.0,,9.0,,,,,,,,,,,,,Neutral or Average,Dissatisfied,Dissatisfied,Neutral or Average,Neutral or Average,Active User,0
Szymon,szymon.hardy@outlook.com,28,Male,Local or Remote,52.5507349657738,13.372562670091554,Germany,Berlin,['Spanish'],Yesterday,More than a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Intermediate,Novice,Intermediate,Novice,Intermediate,Advanced,Expert,,,,,,,,,,,,,,,,,Intermediate,Beginner,Beginner,Intermediate,Novice,"['Sports', 'Health', 'Video']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,,,,,,,,6.0,,,,,,Very Dissatisfied,Satisfied,Satisfied,Neutral or Average,Very Satisfied,Inactive,0
Deviner,deviner.barbier@t-online.de,26,Male,Remote Only,52.4116895201778,13.420403104801249,Germany,Berlin,['Turkish'],Within a Week,Within a week,,,,,,Novice,Expert,Novice,Expert,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Art'],1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,3.0,,,,,,,,,,,,Dissatisfied,Dissatisfied,Neutral or Average,Neutral or Average,Satisfied,Active User,0
João,joão.cases@aol.com,27,Female,Remote Only,52.64511160058589,13.38936393139912,Germany,Berlin,['Mandarin Chinese'],Recently,Within a month,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Novice,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,,,,,9.0,,,,,,,,,Neutral or Average,Satisfied,Dissatisfied,Neutral or Average,Very Satisfied,Occasional User,0
Aniela,aniela.acero@yahoo.com,24,Male,Local or Remote,52.61436145240055,13.546320331830929,Germany,Berlin,['English'],Within a Month,Within 24 hours,,,,,,,,,,,,,,,,,,,,Expert,Advanced,Intermediate,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,,,,,,13.0,,,,,,,,,Neutral or Average,Satisfied,Very Satisfied,Dissatisfied,Very Dissatisfied,Occasional User,1
Graeme,graeme.zoppetto@zoho.com,26,Male,Local or Remote,52.35800976341392,13.55413608391996,Germany,Berlin,"['German', 'Portuguese']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Expert,Beginner,Novice,Intermediate,,,,,,,,,,,,['Technology'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0,11.0,,,,,,,,,,,,10.0,,,Dissatisfied,Dissatisfied,Neutral or Average,Satisfied,Very Satisfied,Swapper,1
