First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time
Karaer,karaer.bilge@yahoo.com,25,Female,Local Only,52.41403663809711,13.461759796834308,Germany,Berlin,['Russian'],Today,Within 24 hours
Telemaco,telemaco.knappe@yahoo.com,27,Female,Local or Remote,52.378717429660476,13.303741640460524,Germany,Berlin,"['Romanian', 'Spanish', 'Arabic']",Today,Within 24 hours
Severo,severo.gaspar@1und1.de,28,Female,Local or Remote,52.394843157717695,13.566027744731574,Germany,Berlin,['Bengali'],Over a Month Ago,Within a month
Régulo,régulo.day@outlook.com,27,Male,Local or Remote,52.491978016955315,13.11596731124438,Germany,Berlin,['Mandarin Chinese'],Yesterday,Within a week
Joerg,joerg.mrózek@arcor.de,26,Prefer not to say,Remote Only,52.543808107838466,13.124736093858138,Germany,Berlin,"['Arabic', 'Romanian']",Within a Week,Within a week
Necmettin,necmettin.loureiro@1und1.de,27,Female,Local or Remote,52.47580410649318,13.698692150423165,Germany,Berlin,"['Spanish', 'Romanian', 'French', 'English']",Within a Week,More than a month
Pierre,pierre.henry@1und1.de,26,Diverse,Remote Only,52.63870724615601,13.210795586630246,Germany,Berlin,"['German', 'Russian']",Within a Week,Within a week
Ruhsat,ruhsat.adolph@web.de,28,Prefer not to say,Local Only,52.454087352968635,13.451410628889333,Germany,Berlin,"['Italian', 'Bengali', 'Mandarin Chinese', 'English', 'Punjabi']",Today,Within 24 hours
Torquato,torquato.kennedy@gmail.com,24,Male,Local or Remote,52.61846174707009,13.1813621332124,Germany,Berlin,['Portuguese'],Within a Month,Within 24 hours
Plácido,plácido.geisler@arcor.de,27,Male,Local or Remote,52.34717202850836,13.314522539415316,Germany,Berlin,"['Portuguese', 'Italian', 'Bengali']",Within a Week,Within a month
Serafina,serafina.mason@hotmail.com,26,Female,Local or Remote,52.43930185459843,13.716118067933447,Germany,Berlin,"['Spanish', 'Portuguese', 'English', 'Arabic', 'Italian']",Today,Within a month
Rıfkıye,rıfkıye.köhler@1und1.de,30,Female,Local or Remote,52.35543051912971,13.342736452624647,Germany,Berlin,['Mandarin Chinese'],Today,Within a week
Cezary,cezary.bejarano@unitybox.de,26,Diverse,Local or Remote,52.49205842414091,13.308487944253764,Germany,Berlin,"['Arabic', 'Mandarin Chinese']",Within a Week,Within a week
Giulio,giulio.matteotti@outlook.com,28,Female,Remote Only,52.46547819151818,13.694676332147168,Germany,Berlin,"['Bengali', 'Portuguese', 'Ukrainian', 'Italian', 'Russian']",Today,Within 24 hours
Ildız,ildız.demir@icloud.com,30,Male,Local or Remote,52.62521651220387,13.549472341954353,Germany,Berlin,"['Ukrainian', 'Arabic']",Today,Within 24 hours
Martine,martine.zaczyk@aol.com,27,Female,Local or Remote,52.36421315303416,13.413019567927515,Germany,Berlin,"['Japanese', 'Romanian', 'Punjabi']",Within a Week,Within a week
Benvenuto,benvenuto.valderrama@gmx.de,26,Female,Remote Only,52.37693944525051,13.155363690667736,Germany,Berlin,['German'],Within a Week,Within a week
Kyara,kyara.delannoy@zoho.com,30,Female,Remote Only,52.34666891932245,13.374160642039016,Germany,Berlin,"['Ukrainian', 'Japanese', 'Hindi']",Today,Within a month
Aneta,aneta.robinson@zoho.com,27,Diverse,Local or Remote,52.36973008111969,13.249744649696938,Germany,Berlin,['English'],Within a Month,Within a week
Kajetan,kajetan.assunção@protonmail.com,23,Diverse,Local or Remote,52.507249151868294,13.618026775490252,Germany,Berlin,"['Spanish', 'Italian', 'Japanese']",Within a Week,More than a month
Annette,annette.osica@outlook.com,27,Female,Local or Remote,52.51853901198686,13.673097581551243,Germany,Berlin,"['English', 'Turkish', 'Hindi', 'Russian']",Today,Within a week
César,césar.watkins@icloud.com,27,Male,Remote Only,52.35689996786344,13.132242370795893,Germany,Berlin,"['English', 'Italian', 'Romanian']",Within a Month,Within a week
Anne,anne.valette@hotmail.com,24,Diverse,Local or Remote,52.619581714966436,13.566254400054728,Germany,Berlin,"['Spanish', 'Mandarin Chinese', 'French', 'Bengali']",Yesterday,Within a month
Bernardo,bernardo.freitas@t-online.de,27,Male,Local or Remote,52.48166498726004,13.44887214435223,Germany,Berlin,"['Mandarin Chinese', 'Portuguese', 'French', 'Arabic', 'Punjabi']",Within a Week,Within a week
Mevlüt,mevlüt.elliott@mail.com,26,Diverse,Remote Only,52.38066781320342,13.306582642825711,Germany,Berlin,"['Arabic', 'Romanian', 'Italian', 'Spanish', 'English']",Within a Week,Within a month
Teybet,teybet.solera@unitybox.de,23,Diverse,Local or Remote,52.395010720435806,13.09718046124586,Germany,Berlin,"['Bengali', 'Ukrainian']",Within a Month,Within a week
Käthi,käthi.santos@icloud.com,26,Diverse,Remote Only,52.64713698127955,13.277512812054075,Germany,Berlin,"['Italian', 'Russian', 'Japanese', 'Portuguese']",Within a Week,Within a week
Maria,maria.benedetti@t-online.de,29,Male,Local or Remote,52.59372229313072,13.760213247943096,Germany,Berlin,"['Russian', 'German', 'Portuguese']",Within a Week,Within a week
Dennis,dennis.hardy@gmx.de,27,Female,Local Only,52.573177749076905,13.443582513734366,Germany,Berlin,"['Japanese', 'Spanish', 'Ukrainian', 'French', 'Punjabi']",Within a Week,Within a week
Alexander,alexander.cousin@t-online.de,28,Prefer not to say,Local or Remote,52.643869332535765,13.270761755351446,Germany,Berlin,['German'],Today,Within a week
Ramón,ramón.agazzi@arcor.de,23,Male,Local or Remote,52.35319162488723,13.485912564724972,Germany,Berlin,"['Ukrainian', 'Arabic']",Within a Week,Within 24 hours
Michael,michael.martinez@arcor.de,25,Female,Local or Remote,52.39735757220062,13.626366400846578,Germany,Berlin,"['Bengali', 'Ukrainian']",Within a Month,Within a week
Radosław,radosław.teixeira@unitybox.de,27,Male,Local or Remote,52.65809572545707,13.410626158620364,Germany,Berlin,['Portuguese'],Within a Week,Within a week
Jasmine,jasmine.charles@zoho.com,28,Male,Local or Remote,52.5907018996577,13.095697094755854,Germany,Berlin,"['Arabic', 'Portuguese', 'Polish', 'Spanish']",Today,Within 24 hours
Nurşan,nurşan.contreras@mail.com,26,Male,Local or Remote,52.43769719093825,13.534228831020805,Germany,Berlin,"['English', 'Ukrainian', 'Portuguese', 'Turkish', 'Italian']",Within a Week,Within a week
Selçuk,selçuk.cole@aol.com,23,Male,Local or Remote,52.57194525674931,13.54944015666489,Germany,Berlin,"['Mandarin Chinese', 'Italian']",Within a Month,Within 24 hours
Elaine,elaine.barbero@zoho.com,28,Male,Local or Remote,52.52882990396211,13.711800298007407,Germany,Berlin,['Russian'],Today,Within a week
Ewelina,ewelina.phillips@aol.com,26,Male,Local or Remote,52.34054121765217,13.204783790324305,Germany,Berlin,"['Bengali', 'Arabic', 'Polish']",Within a Month,Within a week
Annette,annette.pechel@unitybox.de,28,Male,Local or Remote,52.54976135499134,13.428515925911663,Germany,Berlin,"['Polish', 'Russian', 'English']",Today,Within a week
Hans-Dietrich,hans-dietrich.pizzamano@gmail.com,30,Diverse,Local or Remote,52.39217650359226,13.223500788976605,Germany,Berlin,"['Arabic', 'Polish']",Within a Month,Within a week
Renata,renata.faulkner@icloud.com,28,Female,Local or Remote,52.58568043270436,13.177427939598935,Germany,Berlin,"['Punjabi', 'Bengali']",Over a Month Ago,Within a month
Vanesa,vanesa.rusticucci@gmx.de,25,Female,Local or Remote,52.60880883843341,13.43758138286009,Germany,Berlin,"['Punjabi', 'Japanese', 'Romanian', 'German']",Within a Week,Within 24 hours
Santos,santos.dean@t-online.de,29,Male,Local Only,52.464737741375686,13.501301331757547,Germany,Berlin,"['Turkish', 'German', 'Polish', 'English', 'French']",Today,Within a week
Cassandra,cassandra.jessel@freenet.de,26,Female,Local or Remote,52.46889351868259,13.36737458366305,Germany,Berlin,['English'],Within a Month,Within a month
Nereida,nereida.lemoine@zoho.com,27,Female,Local or Remote,52.624970203979196,13.312658968699088,Germany,Berlin,"['Ukrainian', 'Spanish', 'Punjabi', 'Romanian']",Within a Week,Within a week
Catherine,catherine.fırat@yahoo.com,25,Prefer not to say,Local or Remote,52.4580970660007,13.12153628482394,Germany,Berlin,"['Ukrainian', 'Punjabi', 'Spanish', 'Portuguese', 'Hindi']",Recently,Within a week
Ernest,ernest.thierry@protonmail.com,23,Female,Remote Only,52.40592258671936,13.40721620738221,Germany,Berlin,"['German', 'Spanish', 'Italian', 'Hindi']",Within a Month,Within a week
Lucas,lucas.brown@web.de,22,Male,Remote Only,52.429782542883984,13.273855852187365,Germany,Berlin,"['Mandarin Chinese', 'Romanian', 'Hindi', 'Italian']",Over a Month Ago,Within a week
Álvaro,álvaro.davies@outlook.com,26,Male,Local Only,52.494075823907856,13.098178314383798,Germany,Berlin,['Polish'],Within a Week,Within 24 hours
Carolina,carolina.tamborini@1und1.de,26,Female,Local or Remote,52.517272560164564,13.746663987403931,Germany,Berlin,"['English', 'Hindi', 'Japanese', 'Polish']",Within a Week,Within a week
Ruperta,ruperta.sezer@outlook.com,25,Female,Local or Remote,52.65288775258027,13.347145086768737,Germany,Berlin,"['Turkish', 'Arabic', 'Portuguese']",Within a Month,Within a week
Aleks,aleks.bouvet@outlook.com,29,Male,Remote Only,52.37338577842646,13.734415893933837,Germany,Berlin,"['Russian', 'Punjabi', 'Hindi', 'Turkish']",Within a Week,Within 24 hours
Fabrizio,fabrizio.schacht@gmx.de,27,Male,Local or Remote,52.65639705806952,13.226122265933444,Germany,Berlin,"['Punjabi', 'French', 'Ukrainian', 'German', 'Bengali']",Within a Week,Within a week
Gloria,gloria.renner@freenet.de,24,Female,Remote Only,52.4502135310107,13.252776347227806,Germany,Berlin,['Polish'],Today,Within a week
Eliza,eliza.simpson@1und1.de,25,Female,Local or Remote,52.55024886222104,13.506014790284791,Germany,Berlin,"['Japanese', 'Mandarin Chinese', 'Hindi']",Recently,Within 24 hours
Gerard,gerard.kostolzin@aol.com,22,Diverse,Remote Only,52.57048074939796,13.622261562809184,Germany,Berlin,"['Romanian', 'French']",Over a Month Ago,Within 24 hours
Arcan,arcan.hübel@yahoo.com,27,Prefer not to say,Remote Only,52.513124946567295,13.416998372215128,Germany,Berlin,"['Romanian', 'Arabic', 'Spanish', 'Hindi']",Within a Month,Within 24 hours
André,andré.correia@hotmail.com,26,Male,Local Only,52.62596593782235,13.665443156840826,Germany,Berlin,"['French', 'Mandarin Chinese', 'Spanish', 'Japanese', 'Bengali']",Within a Week,Within a week
Wendy,wendy.williams@freenet.de,26,Male,Remote Only,52.40981386081987,13.408725346452952,Germany,Berlin,"['Mandarin Chinese', 'Polish', 'English', 'French', 'German']",Within a Week,Within a week
Miriam,miriam.riba@unitybox.de,25,Prefer not to say,Local or Remote,52.5725957199717,13.10956380767053,Germany,Berlin,"['Portuguese', 'Russian', 'Japanese', 'Arabic']",Yesterday,Within a month
Renzo,renzo.roberts@arcor.de,26,Diverse,Local or Remote,52.45610977942862,13.529472602264594,Germany,Berlin,"['Hindi', 'Portuguese', 'Japanese', 'Mandarin Chinese']",Within a Week,Within a week
Hans-Bernd,hans-bernd.gül@mail.com,27,Diverse,Local Only,52.35648388229657,13.423099920886918,Germany,Berlin,"['Hindi', 'Japanese', 'Punjabi', 'Polish']",Today,Within 24 hours
Gesche,gesche.mahmood@gmx.de,26,Female,Local or Remote,52.502938043941846,13.709122213165742,Germany,Berlin,"['Bengali', 'French', 'English', 'Arabic']",Yesterday,Within a week
Nina,nina.pisani@aol.com,28,Male,Remote Only,52.46368924460492,13.633388074934583,Germany,Berlin,"['Japanese', 'Italian', 'Hindi', 'Portuguese']",Within a Week,Within 24 hours
Daniel,daniel.łakota@yahoo.com,24,Female,Local or Remote,52.60184845435074,13.711010527996669,Germany,Berlin,"['Mandarin Chinese', 'French', 'Ukrainian', 'English', 'Polish']",Within a Week,Within 24 hours
Sérgio,sérgio.rizzo@outlook.com,32,Diverse,Remote Only,52.523972408172696,13.109829903086242,Germany,Berlin,"['Polish', 'German', 'Italian', 'Mandarin Chinese', 'Japanese']",Within a Month,Within a week
Toy,toy.fabra@gmx.de,29,Female,Remote Only,52.444922471803544,13.512392831106482,Germany,Berlin,"['Bengali', 'French', 'Romanian']",Today,Within a week
Paula,paula.hardy@1und1.de,25,Male,Local or Remote,52.39279132236338,13.150465771938796,Germany,Berlin,"['Russian', 'Mandarin Chinese']",Yesterday,Within a week
Marc,marc.conradi@arcor.de,30,Prefer not to say,Remote Only,52.522121928894954,13.354321300417714,Germany,Berlin,"['Portuguese', 'Italian', 'English', 'Mandarin Chinese']",Within a Week,Within a week
Vincentio,vincentio.duhamel@freenet.de,25,Female,Local or Remote,52.49120778867953,13.65733196896054,Germany,Berlin,"['Arabic', 'Mandarin Chinese', 'Romanian', 'German', 'Polish']",Over a Month Ago,Within a week
Helena,helena.bravo@freenet.de,24,Male,Remote Only,52.3840355619796,13.416185670424632,Germany,Berlin,"['Italian', 'Bengali', 'Hindi', 'Polish']",Over a Month Ago,Within a week
Melina,melina.bonino@unitybox.de,28,Male,Local or Remote,52.675409301321665,13.218371739150937,Germany,Berlin,"['Italian', 'Japanese', 'Portuguese', 'Spanish']",Within a Week,Within 24 hours
André,andré.trubin@zoho.com,26,Female,Remote Only,52.6080430850875,13.60559798267402,Germany,Berlin,['French'],Within a Week,Within a week
Jankat,jankat.drabczyk@icloud.com,28,Female,Local or Remote,52.36851932376079,13.420558758005225,Germany,Berlin,"['Russian', 'Arabic']",Today,Within 24 hours
Kieran,kieran.eimer@hotmail.com,28,Male,Local Only,52.48676342631582,13.192763920336594,Germany,Berlin,"['Hindi', 'Spanish']",Within a Week,More than a month
Aurelio,aurelio.pedrosa@zoho.com,26,Diverse,Local or Remote,52.36646668669009,13.38040080459044,Germany,Berlin,"['English', 'Japanese']",Within a Month,Within a month
Kévim,kévim.elorza@t-online.de,26,Prefer not to say,Remote Only,52.64115260750918,13.18440600318369,Germany,Berlin,"['Bengali', 'Polish', 'French', 'Italian', 'Portuguese']",Within a Week,Within 24 hours
Amelia,amelia.tarhan@1und1.de,27,Male,Local or Remote,52.39624987540587,13.09021395435879,Germany,Berlin,['Spanish'],Within a Week,Within a week
Sharon,sharon.domka@arcor.de,30,Female,Remote Only,52.65287616513465,13.270156018557001,Germany,Berlin,['Bengali'],Within a Week,Within 24 hours
César,césar.zetticci@gmail.com,26,Female,Remote Only,52.47212213917772,13.360039063479496,Germany,Berlin,"['Turkish', 'Mandarin Chinese']",Within a Week,Within a week
Adélaïde,adélaïde.seco@1und1.de,30,Female,Remote Only,52.3958869738604,13.470086472928186,Germany,Berlin,"['Hindi', 'Ukrainian']",Within a Week,Within 24 hours
Fortunata,fortunata.pereira@icloud.com,27,Male,Local Only,52.46245635114429,13.160959493086983,Germany,Berlin,"['Polish', 'Arabic', 'Hindi', 'English', 'Turkish']",Within a Week,Within a week
Tomasz,tomasz.jones@mail.com,26,Male,Remote Only,52.47453217798701,13.398157842202435,Germany,Berlin,"['Spanish', 'Arabic']",Over a Month Ago,Within 24 hours
Denise,denise.delannoy@icloud.com,28,Female,Local or Remote,52.59422276712159,13.162691291815694,Germany,Berlin,"['Bengali', 'English', 'Japanese', 'Italian', 'Punjabi']",Within a Week,Within 24 hours
Amélie,amélie.manço@mail.com,27,Female,Local or Remote,52.354861567869726,13.320849640623301,Germany,Berlin,"['French', 'Japanese']",Recently,Within a week
Karl-Wilhelm,karl-wilhelm.sinisi@t-online.de,26,Female,Local Only,52.65719818005294,13.69825580301354,Germany,Berlin,"['Hindi', 'Ukrainian', 'Arabic']",Within a Week,Within 24 hours
Guillaume,guillaume.ziani@freenet.de,27,Female,Remote Only,52.42668699428108,13.431243909512672,Germany,Berlin,"['Hindi', 'Romanian', 'Mandarin Chinese', 'Portuguese']",Within a Week,Within a week
Bahaddin,bahaddin.bärer@outlook.com,24,Male,Local or Remote,52.43864718800077,13.291720485666477,Germany,Berlin,"['Bengali', 'Turkish', 'Russian']",Within a Month,Within a week
Eustaquio,eustaquio.gilbert@yahoo.com,31,Female,Local or Remote,52.51743826537562,13.489470299648092,Germany,Berlin,['Mandarin Chinese'],Within a Month,Within a week
Camila,camila.escolano@icloud.com,28,Prefer not to say,Remote Only,52.60275875901879,13.483240074705117,Germany,Berlin,"['German', 'Punjabi', 'Japanese', 'Russian', 'Romanian']",Recently,More than a month
François,françois.matos@gmail.com,27,Diverse,Local or Remote,52.39748314165134,13.203843133310462,Germany,Berlin,"['Ukrainian', 'Romanian']",Within a Week,More than a month
Biagio,biagio.guerreiro@web.de,27,Female,Remote Only,52.546991971120995,13.615274154912452,Germany,Berlin,"['Portuguese', 'Russian', 'French']",Within a Week,Within a week
Antoinette,antoinette.luna@freenet.de,20,Male,Local Only,52.39997838019589,13.657126150843366,Germany,Berlin,"['Bengali', 'Turkish', 'Russian']",Within a Month,Within a month
Irma,irma.kısakürek@web.de,27,Male,Local or Remote,52.56250083847281,13.115942973663213,Germany,Berlin,"['Hindi', 'Romanian', 'Italian']",Today,More than a month
Sezginbaş,sezginbaş.amorim@t-online.de,27,Female,Local or Remote,52.65825139248788,13.194962259841343,Germany,Berlin,"['Italian', 'French']",Over a Month Ago,Within 24 hours
Bartek,bartek.cerdá@aol.com,29,Male,Local or Remote,52.43875697224708,13.668202710311698,Germany,Berlin,"['Russian', 'Polish', 'Hindi', 'English', 'Punjabi']",Within a Week,Within a week
Koçak,koçak.gaillard@hotmail.com,30,Female,Remote Only,52.430187150340124,13.324444948156964,Germany,Berlin,['Punjabi'],Within a Month,Within 24 hours
Marcos,marcos.şama@mail.com,26,Male,Local or Remote,52.666811806313916,13.21531364442725,Germany,Berlin,"['Polish', 'Mandarin Chinese', 'Italian', 'French']",Over a Month Ago,Within a week
Almudena,almudena.i̇nönü@t-online.de,28,Female,Local or Remote,52.423896332337065,13.397211109948014,Germany,Berlin,['Punjabi'],Within a Week,Within a week
Christopher,christopher.chapman@arcor.de,24,Female,Remote Only,52.35910447583442,13.296458947438355,Germany,Berlin,['Russian'],Yesterday,Within a month
Madalena,madalena.jones@gmx.de,27,Male,Local or Remote,52.37474533829371,13.741483301171083,Germany,Berlin,"['Spanish', 'Bengali', 'Punjabi', 'Italian']",Within a Month,Within a week
Kopan,kopan.aslan@web.de,26,Male,Remote Only,52.34130048546046,13.275322864724256,Germany,Berlin,"['Portuguese', 'Hindi']",Within a Week,Within a week
Bozbağ,bozbağ.aslan@arcor.de,27,Female,Local or Remote,52.59954459637983,13.108527970076949,Germany,Berlin,"['English', 'Japanese']",Today,Within a month
Pasqual,pasqual.cegła@yahoo.com,24,Prefer not to say,Local or Remote,52.64986219996594,13.088917263853292,Germany,Berlin,"['Punjabi', 'Turkish', 'Mandarin Chinese']",Recently,Within a month
Heraclio,heraclio.jones@unitybox.de,25,Male,Local or Remote,52.59671575795484,13.678495710248354,Germany,Berlin,"['Bengali', 'Ukrainian', 'Portuguese']",Within a Week,Within a week
Gianfranco,gianfranco.coppola@arcor.de,26,Diverse,Local or Remote,52.49273194091485,13.42357778514767,Germany,Berlin,"['Punjabi', 'Russian']",Yesterday,Within a week
Emma,emma.farmer@yahoo.com,23,Female,Local Only,52.65613093891115,13.723831752691622,Germany,Berlin,"['Bengali', 'English', 'Japanese', 'French', 'Polish']",Within a Week,Within 24 hours
Anastazja,anastazja.wulf@freenet.de,31,Female,Local Only,52.555485565915134,13.162071733389492,Germany,Berlin,"['Bengali', 'Mandarin Chinese', 'French', 'Romanian']",Within a Week,Within 24 hours
Rosenda,rosenda.david@web.de,28,Male,Local or Remote,52.491524547861886,13.308485910192188,Germany,Berlin,['Turkish'],Within a Week,Within 24 hours
Ágata,ágata.smith@1und1.de,30,Female,Local or Remote,52.37222680111031,13.344362160115072,Germany,Berlin,"['Russian', 'Japanese', 'Romanian', 'Punjabi']",Over a Month Ago,Within 24 hours
İhsan,i̇hsan.crisafulli@t-online.de,25,Male,Remote Only,52.565561203132155,13.348242101010289,Germany,Berlin,['Punjabi'],Within a Week,Within 24 hours
Katherina,katherina.bartolomé@gmx.de,27,Female,Local Only,52.43605287170833,13.470521953520798,Germany,Berlin,"['Portuguese', 'French']",Within a Week,Within a week
Buyrukhan,buyrukhan.kordus@gmx.de,26,Male,Remote Only,52.48495789173619,13.203896757730458,Germany,Berlin,"['Bengali', 'Hindi', 'Mandarin Chinese']",Today,Within a month
Antonietta,antonietta.bilge@freenet.de,26,Diverse,Local Only,52.37938031457839,13.239359751967418,Germany,Berlin,['Italian'],Yesterday,Within a week
Alexandru,alexandru.hande@gmail.com,24,Prefer not to say,Local or Remote,52.51639521461521,13.308609539341228,Germany,Berlin,"['Spanish', 'Hindi', 'Portuguese']",Today,Within a week
Asım,asım.blázquez@arcor.de,28,Female,Local or Remote,52.52390183107828,13.573238511941307,Germany,Berlin,"['French', 'Ukrainian', 'German']",Yesterday,More than a month
Fernando,fernando.luque@t-online.de,25,Female,Local Only,52.423737135792805,13.73419991413578,Germany,Berlin,"['Turkish', 'French', 'Portuguese', 'Russian']",Within a Week,Within a week
Marianna,marianna.freitas@yahoo.com,25,Female,Local or Remote,52.41554531136414,13.47632353220047,Germany,Berlin,"['Portuguese', 'Turkish', 'Arabic', 'Bengali', 'Ukrainian']",Within a Week,Within a week
Kevin,kevin.pistoletto@icloud.com,26,Male,Local or Remote,52.675264948488255,13.304327696768398,Germany,Berlin,"['Ukrainian', 'French', 'Arabic', 'German']",Over a Month Ago,Within a month
Jędrzej,jędrzej.stahr@arcor.de,26,Prefer not to say,Remote Only,52.37258746658168,13.119325918101582,Germany,Berlin,"['Mandarin Chinese', 'French', 'Japanese', 'Bengali']",Within a Week,Within a week
Falk,falk.bosch@outlook.com,25,Female,Local or Remote,52.45279444098064,13.194886184416141,Germany,Berlin,"['Spanish', 'Punjabi', 'English']",Today,Within 24 hours
Russell,russell.humphreys@mail.com,26,Female,Local or Remote,52.566896541866505,13.267496412794626,Germany,Berlin,"['Turkish', 'German', 'Mandarin Chinese', 'French']",Today,Within a week
Fabiana,fabiana.speer@zoho.com,28,Prefer not to say,Remote Only,52.55925256218323,13.576003715749529,Germany,Berlin,"['Bengali', 'English', 'Polish', 'Romanian']",Within a Week,More than a month
Márcio,márcio.tarhan@aol.com,26,Female,Remote Only,52.53264465062253,13.345641896254735,Germany,Berlin,"['Spanish', 'Ukrainian', 'Punjabi', 'Turkish']",Within a Week,Within 24 hours
Gonzalo,gonzalo.bourdon@yahoo.com,26,Female,Local Only,52.35012064980378,13.438219545647058,Germany,Berlin,"['French', 'Hindi', 'Spanish']",Over a Month Ago,Within a week
Kilian,kilian.gilbert@t-online.de,27,Diverse,Remote Only,52.36537604323565,13.731166339060643,Germany,Berlin,"['Spanish', 'French']",Today,Within 24 hours
Igor,igor.hering@gmx.de,27,Female,Local or Remote,52.46977809094975,13.5335624649237,Germany,Berlin,"['French', 'Japanese']",Within a Week,Within a week
Cristóbal,cristóbal.rocha@web.de,26,Male,Local or Remote,52.478394012192574,13.557425266314846,Germany,Berlin,"['Mandarin Chinese', 'Japanese']",Within a Week,Within 24 hours
Román,román.correia@mail.com,31,Female,Local or Remote,52.60822861254,13.309257841736247,Germany,Berlin,"['French', 'Hindi', 'Ukrainian', 'Italian']",Within a Week,Within a month
Marga,marga.gaspar@arcor.de,28,Male,Remote Only,52.445116336669045,13.310147961441402,Germany,Berlin,"['Portuguese', 'Ukrainian', 'Turkish', 'Romanian']",Yesterday,Within a week
María,maría.diallo@aol.com,29,Prefer not to say,Local Only,52.57305206021759,13.428970369055566,Germany,Berlin,['Bengali'],Yesterday,Within a week
Ronaldo,ronaldo.sureda@hotmail.com,27,Male,Local or Remote,52.411189734873986,13.094052895922378,Germany,Berlin,['German'],Within a Week,More than a month
Paola,paola.bilge@arcor.de,28,Male,Remote Only,52.50100105753117,13.544160093925903,Germany,Berlin,"['Japanese', 'English', 'Polish', 'Ukrainian']",Within a Week,Within a month
Luigina,luigina.barker@unitybox.de,26,Male,Local or Remote,52.44897746249772,13.506741316142534,Germany,Berlin,['Arabic'],Within a Week,Within a week
Atilhan,atilhan.renard@zoho.com,26,Male,Local or Remote,52.46530784119268,13.109579463773267,Germany,Berlin,"['Bengali', 'Italian']",Within a Month,Within a week
Stanisław,stanisław.budig@hotmail.com,26,Male,Remote Only,52.44196822458179,13.370811645885485,Germany,Berlin,['Bengali'],Within a Month,Within a week
Léon,léon.chittolini@yahoo.com,26,Male,Local Only,52.36843937255585,13.21417291900931,Germany,Berlin,"['Portuguese', 'Romanian', 'Bengali']",Recently,Within a month
Burkhard,burkhard.vilalta@web.de,28,Male,Local or Remote,52.64806845284331,13.628831250664161,Germany,Berlin,"['Arabic', 'Turkish']",Within a Week,Within 24 hours
Christine,christine.dawson@hotmail.com,27,Female,Local or Remote,52.55786690671994,13.60491676620422,Germany,Berlin,['Japanese'],Yesterday,More than a month
Bárbara,bárbara.germain@mail.com,30,Diverse,Remote Only,52.582046741424236,13.215358791380888,Germany,Berlin,"['Hindi', 'Italian', 'German', 'Ukrainian']",Today,Within a week
Imelda,imelda.henriques@gmx.de,25,Diverse,Remote Only,52.6489485398317,13.401676292628542,Germany,Berlin,"['Mandarin Chinese', 'Polish', 'Turkish']",Today,Within a week
Bernard,bernard.kennedy@unitybox.de,25,Male,Local or Remote,52.43213611767661,13.45142189577298,Germany,Berlin,"['Mandarin Chinese', 'Ukrainian', 'Turkish']",Yesterday,Within 24 hours
Lieselotte,lieselotte.reis@aol.com,31,Female,Remote Only,52.614237897821035,13.146436888948598,Germany,Berlin,"['English', 'Portuguese', 'Mandarin Chinese', 'Ukrainian']",Today,Within a month
Marcel,marcel.hussain@mail.com,27,Female,Local or Remote,52.60099589329126,13.230442060220625,Germany,Berlin,"['Polish', 'German', 'Italian']",Recently,Within a month
Sadittin,sadittin.bilge@mail.com,28,Diverse,Remote Only,52.60838423188923,13.585846616925814,Germany,Berlin,['Hindi'],Within a Month,Within a month
Galasso,galasso.vizcaíno@web.de,26,Male,Local or Remote,52.495387531191035,13.376259365684499,Germany,Berlin,"['English', 'Polish', 'Japanese', 'Punjabi', 'Turkish']",Yesterday,Within 24 hours
Julia,julia.woods@protonmail.com,28,Male,Local or Remote,52.574294077331935,13.49919714815239,Germany,Berlin,"['German', 'Arabic', 'Japanese']",Within a Week,Within a week
Martina,martina.múgica@protonmail.com,28,Female,Local or Remote,52.561330133769275,13.715766747712122,Germany,Berlin,"['Russian', 'Polish', 'Arabic', 'French', 'Punjabi']",Within a Week,Within a month
Rolando,rolando.oderwald@hotmail.com,28,Female,Local or Remote,52.536822453671725,13.127593804550992,Germany,Berlin,"['Hindi', 'Portuguese', 'Romanian', 'Polish', 'Japanese']",Yesterday,Within a month
Océane,océane.alcolea@arcor.de,31,Diverse,Local or Remote,52.43975784852371,13.664896636923395,Germany,Berlin,"['Russian', 'Japanese', 'Hindi', 'Polish']",Within a Week,Within a month
Marine,marine.pastor@unitybox.de,27,Prefer not to say,Local or Remote,52.52082532007826,13.473746360590702,Germany,Berlin,"['Arabic', 'Romanian', 'Russian', 'Mandarin Chinese']",Recently,Within a week
Gülselin,gülselin.doyle@gmail.com,26,Female,Remote Only,52.48306156974038,13.7011890929929,Germany,Berlin,"['Japanese', 'Turkish', 'German', 'Punjabi']",Within a Week,Within 24 hours
Lia,lia.matos@1und1.de,30,Male,Local or Remote,52.594148491617446,13.162335299299366,Germany,Berlin,"['Ukrainian', 'Punjabi', 'Italian', 'Turkish', 'German']",Yesterday,Within a month
Alessio,alessio.weimer@arcor.de,24,Male,Local or Remote,52.40226920068283,13.14505827829402,Germany,Berlin,"['Mandarin Chinese', 'German', 'Punjabi', 'Hindi']",Within a Month,Within a week
Mário,mário.oestrovsky@icloud.com,28,Diverse,Local or Remote,52.34851396851746,13.627475203077179,Germany,Berlin,['Romanian'],Within a Week,Within a week
